,0,1
30,1Vzr9AOdHw65UHoK1Vuxls,"['Elvis Presley', '1965', 'Crying in the Chapel', {'danceability': 0.404, 'energy': 0.246, 'key': 11, 'loudness': -13.812, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.94, 'instrumentalness': 3e-05, 'liveness': 0.297, 'valence': 0.281, 'tempo': 71.274, 'type': 'audio_features', 'id': '1Vzr9AOdHw65UHoK1Vuxls', 'uri': 'spotify:track:1Vzr9AOdHw65UHoK1Vuxls', 'track_href': 'https://api.spotify.com/v1/tracks/1Vzr9AOdHw65UHoK1Vuxls', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Vzr9AOdHw65UHoK1Vuxls', 'duration_ms': 143267, 'time_signature': 4}]"
31,1H5IfYyIIAlgDX8zguUzns,"['Elvis Presley', '1969', 'Suspicious Minds', {'danceability': 0.487, 'energy': 0.382, 'key': 7, 'loudness': -10.889, 'mode': 1, 'speechiness': 0.0309, 'acousticness': 0.0422, 'instrumentalness': 4.74e-06, 'liveness': 0.411, 'valence': 0.714, 'tempo': 116.557, 'type': 'audio_features', 'id': '1H5IfYyIIAlgDX8zguUzns', 'uri': 'spotify:track:1H5IfYyIIAlgDX8zguUzns', 'track_href': 'https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns', 'duration_ms': 261280, 'time_signature': 4}]"
32,7KWoeBqSdZHEloYKVxssfG,"['Elvis Presley', '1969', 'In the Ghetto', {'danceability': 0.404, 'energy': 0.266, 'key': 10, 'loudness': -16.688, 'mode': 1, 'speechiness': 0.0334, 'acousticness': 0.716, 'instrumentalness': 0.133, 'liveness': 0.107, 'valence': 0.491, 'tempo': 88.916, 'type': 'audio_features', 'id': '7KWoeBqSdZHEloYKVxssfG', 'uri': 'spotify:track:7KWoeBqSdZHEloYKVxssfG', 'track_href': 'https://api.spotify.com/v1/tracks/7KWoeBqSdZHEloYKVxssfG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7KWoeBqSdZHEloYKVxssfG', 'duration_ms': 167413, 'time_signature': 4}]"
33,3Cs2cP4ucvaO22LCNljzJY,"['Elvis Presley', '1970', 'The Wonder of You', {'danceability': 0.266, 'energy': 0.735, 'key': 7, 'loudness': -5.863, 'mode': 1, 'speechiness': 0.0508, 'acousticness': 0.421, 'instrumentalness': 0.0117, 'liveness': 0.17, 'valence': 0.442, 'tempo': 136.148, 'type': 'audio_features', 'id': '3Cs2cP4ucvaO22LCNljzJY', 'uri': 'spotify:track:3Cs2cP4ucvaO22LCNljzJY', 'track_href': 'https://api.spotify.com/v1/tracks/3Cs2cP4ucvaO22LCNljzJY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Cs2cP4ucvaO22LCNljzJY', 'duration_ms': 151013, 'time_signature': 4}]"
34,7zMUCLm1TN9o9JlLISztxO,"['Elvis Presley', '1972', 'Burning Love', {'danceability': 0.66, 'energy': 0.748, 'key': 2, 'loudness': -11.206, 'mode': 1, 'speechiness': 0.0284, 'acousticness': 0.0993, 'instrumentalness': 0.00585, 'liveness': 0.283, 'valence': 0.972, 'tempo': 143.549, 'type': 'audio_features', 'id': '7zMUCLm1TN9o9JlLISztxO', 'uri': 'spotify:track:7zMUCLm1TN9o9JlLISztxO', 'track_href': 'https://api.spotify.com/v1/tracks/7zMUCLm1TN9o9JlLISztxO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7zMUCLm1TN9o9JlLISztxO', 'duration_ms': 170293, 'time_signature': 4}]"
35,1Ya87xcJInskhE5joOq9tP,"['Elvis Presley', '1977', 'Way Down', {'danceability': 0.462, 'energy': 0.87, 'key': 0, 'loudness': -6.554, 'mode': 1, 'speechiness': 0.076, 'acousticness': 0.501, 'instrumentalness': 0.000174, 'liveness': 0.28, 'valence': 0.507, 'tempo': 148.312, 'type': 'audio_features', 'id': '1Ya87xcJInskhE5joOq9tP', 'uri': 'spotify:track:1Ya87xcJInskhE5joOq9tP', 'track_href': 'https://api.spotify.com/v1/tracks/1Ya87xcJInskhE5joOq9tP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Ya87xcJInskhE5joOq9tP', 'duration_ms': 157333, 'time_signature': 4}]"
36,1CUN9HpU25ymyCh5dBCygu,"['Jimmy Jones', '1960', 'Handy Man', {'danceability': 0.452, 'energy': 0.644, 'key': 10, 'loudness': -9.061, 'mode': 1, 'speechiness': 0.049, 'acousticness': 0.376, 'instrumentalness': 0, 'liveness': 0.196, 'valence': 0.854, 'tempo': 144.995, 'type': 'audio_features', 'id': '1CUN9HpU25ymyCh5dBCygu', 'uri': 'spotify:track:1CUN9HpU25ymyCh5dBCygu', 'track_href': 'https://api.spotify.com/v1/tracks/1CUN9HpU25ymyCh5dBCygu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1CUN9HpU25ymyCh5dBCygu', 'duration_ms': 125160, 'time_signature': 4}]"
37,651aS5WON5ek4GPc9fc21H,"['Jimmy Jones', '1960', ""Good Timin'"", {'danceability': 0.574, 'energy': 0.334, 'key': 3, 'loudness': -14.683, 'mode': 1, 'speechiness': 0.0428, 'acousticness': 0.846, 'instrumentalness': 7.68e-05, 'liveness': 0.289, 'valence': 0.97, 'tempo': 148.825, 'type': 'audio_features', 'id': '651aS5WON5ek4GPc9fc21H', 'uri': 'spotify:track:651aS5WON5ek4GPc9fc21H', 'track_href': 'https://api.spotify.com/v1/tracks/651aS5WON5ek4GPc9fc21H', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/651aS5WON5ek4GPc9fc21H', 'duration_ms': 124960, 'time_signature': 3}]"
38,5GVhFvXo4Q3LfM1gZi46F5,"['Chubby Checker', '1960', 'The Twist', {'danceability': 0.53, 'energy': 0.579, 'key': 4, 'loudness': -8.451, 'mode': 1, 'speechiness': 0.0324, 'acousticness': 0.209, 'instrumentalness': 0, 'liveness': 0.0546, 'valence': 0.95, 'tempo': 156.63, 'type': 'audio_features', 'id': '5GVhFvXo4Q3LfM1gZi46F5', 'uri': 'spotify:track:5GVhFvXo4Q3LfM1gZi46F5', 'track_href': 'https://api.spotify.com/v1/tracks/5GVhFvXo4Q3LfM1gZi46F5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5GVhFvXo4Q3LfM1gZi46F5', 'duration_ms': 154307, 'time_signature': 4}, 'Chubby Checker', '1962', 'The Twist', {'danceability': 0.53, 'energy': 0.579, 'key': 4, 'loudness': -8.451, 'mode': 1, 'speechiness': 0.0324, 'acousticness': 0.209, 'instrumentalness': 0, 'liveness': 0.0546, 'valence': 0.95, 'tempo': 156.63, 'type': 'audio_features', 'id': '5GVhFvXo4Q3LfM1gZi46F5', 'uri': 'spotify:track:5GVhFvXo4Q3LfM1gZi46F5', 'track_href': 'https://api.spotify.com/v1/tracks/5GVhFvXo4Q3LfM1gZi46F5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5GVhFvXo4Q3LfM1gZi46F5', 'duration_ms': 154307, 'time_signature': 4}]"
39,6iyQO1taeQnGA7XeKTev8Z,"['Chubby Checker', '1961', 'Pony Time', {'danceability': 0.456, 'energy': 0.635, 'key': 8, 'loudness': -4.594, 'mode': 1, 'speechiness': 0.0284, 'acousticness': 0.00928, 'instrumentalness': 4.44e-06, 'liveness': 0.128, 'valence': 0.897, 'tempo': 77.353, 'type': 'audio_features', 'id': '6iyQO1taeQnGA7XeKTev8Z', 'uri': 'spotify:track:6iyQO1taeQnGA7XeKTev8Z', 'track_href': 'https://api.spotify.com/v1/tracks/6iyQO1taeQnGA7XeKTev8Z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6iyQO1taeQnGA7XeKTev8Z', 'duration_ms': 144589, 'time_signature': 4}]"
40,63u1aZPkSplzbIdyHGpvrG,"['Chubby Checker', '1961', 'The Fly', {'danceability': 0.456, 'energy': 0.968, 'key': 5, 'loudness': -4.916, 'mode': 1, 'speechiness': 0.0448, 'acousticness': 0.00494, 'instrumentalness': 0.00705, 'liveness': 0.204, 'valence': 0.962, 'tempo': 159.746, 'type': 'audio_features', 'id': '63u1aZPkSplzbIdyHGpvrG', 'uri': 'spotify:track:63u1aZPkSplzbIdyHGpvrG', 'track_href': 'https://api.spotify.com/v1/tracks/63u1aZPkSplzbIdyHGpvrG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/63u1aZPkSplzbIdyHGpvrG', 'duration_ms': 170653, 'time_signature': 4}]"
41,1INWPr855fwWdAOeecbu0W,"['Chubby Checker', '1961', ""Let's Twist Again"", {'danceability': 0.604, 'energy': 0.709, 'key': 8, 'loudness': -6.377, 'mode': 1, 'speechiness': 0.158, 'acousticness': 0.0987, 'instrumentalness': 0, 'liveness': 0.0551, 'valence': 0.907, 'tempo': 167.832, 'type': 'audio_features', 'id': '1INWPr855fwWdAOeecbu0W', 'uri': 'spotify:track:1INWPr855fwWdAOeecbu0W', 'track_href': 'https://api.spotify.com/v1/tracks/1INWPr855fwWdAOeecbu0W', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1INWPr855fwWdAOeecbu0W', 'duration_ms': 137360, 'time_signature': 4}]"
42,65X6ApzxPvmXdk6XOdwSMy,"['Chubby Checker', '1963', 'Twenty Miles', {'danceability': 0.802, 'energy': 0.647, 'key': 9, 'loudness': -7.374, 'mode': 1, 'speechiness': 0.0323, 'acousticness': 0.55, 'instrumentalness': 0, 'liveness': 0.306, 'valence': 0.852, 'tempo': 121.331, 'type': 'audio_features', 'id': '65X6ApzxPvmXdk6XOdwSMy', 'uri': 'spotify:track:65X6ApzxPvmXdk6XOdwSMy', 'track_href': 'https://api.spotify.com/v1/tracks/65X6ApzxPvmXdk6XOdwSMy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/65X6ApzxPvmXdk6XOdwSMy', 'duration_ms': 131053, 'time_signature': 4}]"
43,6Ie2IgHpf1Pgdo5swugul3,"['Chubby Checker', '1962', ""Slow Twistin'"", {'danceability': 0.804, 'energy': 0.689, 'key': 8, 'loudness': -6.892, 'mode': 1, 'speechiness': 0.0319, 'acousticness': 0.126, 'instrumentalness': 0, 'liveness': 0.0391, 'valence': 0.924, 'tempo': 120.279, 'type': 'audio_features', 'id': '6Ie2IgHpf1Pgdo5swugul3', 'uri': 'spotify:track:6Ie2IgHpf1Pgdo5swugul3', 'track_href': 'https://api.spotify.com/v1/tracks/6Ie2IgHpf1Pgdo5swugul3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Ie2IgHpf1Pgdo5swugul3', 'duration_ms': 164853, 'time_signature': 4}]"
44,0d8FE2qM1lDEv5TI8VuivT,"['Connie Francis', '1960', ""Everybody's Somebody's Fool"", {'danceability': 0.582, 'energy': 0.591, 'key': 1, 'loudness': -9.623, 'mode': 1, 'speechiness': 0.028, 'acousticness': 0.746, 'instrumentalness': 1.44e-06, 'liveness': 0.169, 'valence': 0.847, 'tempo': 84.201, 'type': 'audio_features', 'id': '0d8FE2qM1lDEv5TI8VuivT', 'uri': 'spotify:track:0d8FE2qM1lDEv5TI8VuivT', 'track_href': 'https://api.spotify.com/v1/tracks/0d8FE2qM1lDEv5TI8VuivT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0d8FE2qM1lDEv5TI8VuivT', 'duration_ms': 157600, 'time_signature': 4}]"
45,3045nQoh0ac7z0unR09c13,"['Connie Francis', '1960', 'My Heart Has a Mind of Its Own', {'danceability': 0.323, 'energy': 0.478, 'key': 6, 'loudness': -9.776, 'mode': 1, 'speechiness': 0.0415, 'acousticness': 0.707, 'instrumentalness': 0, 'liveness': 0.398, 'valence': 0.731, 'tempo': 109.405, 'type': 'audio_features', 'id': '3045nQoh0ac7z0unR09c13', 'uri': 'spotify:track:3045nQoh0ac7z0unR09c13', 'track_href': 'https://api.spotify.com/v1/tracks/3045nQoh0ac7z0unR09c13', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3045nQoh0ac7z0unR09c13', 'duration_ms': 150760, 'time_signature': 4}]"
46,5htJrzx9BOWrWWuTFRbehY,"['Connie Francis', '1960', 'Mama', {'danceability': 0.271, 'energy': 0.208, 'key': 0, 'loudness': -11.22, 'mode': 1, 'speechiness': 0.0314, 'acousticness': 0.9, 'instrumentalness': 0.000107, 'liveness': 0.334, 'valence': 0.112, 'tempo': 87.551, 'type': 'audio_features', 'id': '5htJrzx9BOWrWWuTFRbehY', 'uri': 'spotify:track:5htJrzx9BOWrWWuTFRbehY', 'track_href': 'https://api.spotify.com/v1/tracks/5htJrzx9BOWrWWuTFRbehY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5htJrzx9BOWrWWuTFRbehY', 'duration_ms': 237867, 'time_signature': 3}]"
47,7uOJqs56WHDFrxQkEfVX3F,"['Connie Francis', '1960', 'Among My Souvenirs', {'danceability': 0.48, 'energy': 0.399, 'key': 9, 'loudness': -6.954, 'mode': 1, 'speechiness': 0.0268, 'acousticness': 0.456, 'instrumentalness': 8.52e-06, 'liveness': 0.136, 'valence': 0.582, 'tempo': 108.934, 'type': 'audio_features', 'id': '7uOJqs56WHDFrxQkEfVX3F', 'uri': 'spotify:track:7uOJqs56WHDFrxQkEfVX3F', 'track_href': 'https://api.spotify.com/v1/tracks/7uOJqs56WHDFrxQkEfVX3F', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7uOJqs56WHDFrxQkEfVX3F', 'duration_ms': 149867, 'time_signature': 3}]"
48,1plEmsH26pWSX0WzPchcz1,"['Connie Francis', '1961', 'Where the Boys Are', {'danceability': 0.397, 'energy': 0.368, 'key': 7, 'loudness': -6.034, 'mode': 1, 'speechiness': 0.029, 'acousticness': 0.745, 'instrumentalness': 0, 'liveness': 0.179, 'valence': 0.39, 'tempo': 72.066, 'type': 'audio_features', 'id': '1plEmsH26pWSX0WzPchcz1', 'uri': 'spotify:track:1plEmsH26pWSX0WzPchcz1', 'track_href': 'https://api.spotify.com/v1/tracks/1plEmsH26pWSX0WzPchcz1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1plEmsH26pWSX0WzPchcz1', 'duration_ms': 157333, 'time_signature': 4}]"
49,1y5EA9BnaR1WwmkuWNthkY,"['Connie Francis', '1961', ""Breakin' in a Brand New Broken Heart"", {'danceability': 0.31, 'energy': 0.21, 'key': 0, 'loudness': -9.624, 'mode': 1, 'speechiness': 0.0291, 'acousticness': 0.764, 'instrumentalness': 0, 'liveness': 0.196, 'valence': 0.257, 'tempo': 96.847, 'type': 'audio_features', 'id': '1y5EA9BnaR1WwmkuWNthkY', 'uri': 'spotify:track:1y5EA9BnaR1WwmkuWNthkY', 'track_href': 'https://api.spotify.com/v1/tracks/1y5EA9BnaR1WwmkuWNthkY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1y5EA9BnaR1WwmkuWNthkY', 'duration_ms': 157000, 'time_signature': 4}]"
50,7rmaDmGS76msXJMkTr34k9,"['Connie Francis', '1962', ""Don't Break the Heart That Loves You"", {'danceability': 0.391, 'energy': 0.413, 'key': 8, 'loudness': -6.496, 'mode': 1, 'speechiness': 0.0313, 'acousticness': 0.82, 'instrumentalness': 0, 'liveness': 0.2, 'valence': 0.195, 'tempo': 73.319, 'type': 'audio_features', 'id': '7rmaDmGS76msXJMkTr34k9', 'uri': 'spotify:track:7rmaDmGS76msXJMkTr34k9', 'track_href': 'https://api.spotify.com/v1/tracks/7rmaDmGS76msXJMkTr34k9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7rmaDmGS76msXJMkTr34k9', 'duration_ms': 182133, 'time_signature': 4}]"
51,7mwRSzAmjTykowl1LHHN37,"['Bobby Rydell', '1960', 'Wild One', {'danceability': 0.598, 'energy': 0.793, 'key': 7, 'loudness': -4.766, 'mode': 1, 'speechiness': 0.0438, 'acousticness': 0.678, 'instrumentalness': 4.19e-06, 'liveness': 0.0479, 'valence': 0.883, 'tempo': 148.668, 'type': 'audio_features', 'id': '7mwRSzAmjTykowl1LHHN37', 'uri': 'spotify:track:7mwRSzAmjTykowl1LHHN37', 'track_href': 'https://api.spotify.com/v1/tracks/7mwRSzAmjTykowl1LHHN37', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7mwRSzAmjTykowl1LHHN37', 'duration_ms': 143227, 'time_signature': 4}]"
52,4jBnVu0fX5o7iKKCyJkkGg,"['Bobby Rydell', '1960', 'Volare', {'danceability': 0.484, 'energy': 0.59, 'key': 9, 'loudness': -7.696, 'mode': 0, 'speechiness': 0.0329, 'acousticness': 0.768, 'instrumentalness': 0, 'liveness': 0.0734, 'valence': 0.884, 'tempo': 130.47, 'type': 'audio_features', 'id': '4jBnVu0fX5o7iKKCyJkkGg', 'uri': 'spotify:track:4jBnVu0fX5o7iKKCyJkkGg', 'track_href': 'https://api.spotify.com/v1/tracks/4jBnVu0fX5o7iKKCyJkkGg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4jBnVu0fX5o7iKKCyJkkGg', 'duration_ms': 158523, 'time_signature': 4}]"
53,1FiWImcRSoZGGyulPUPfIm,"['Bobby Rydell', '1960', ""Swingin' School"", {'danceability': 0.526, 'energy': 0.764, 'key': 5, 'loudness': -5.476, 'mode': 1, 'speechiness': 0.0323, 'acousticness': 0.592, 'instrumentalness': 0, 'liveness': 0.0894, 'valence': 0.969, 'tempo': 150.516, 'type': 'audio_features', 'id': '1FiWImcRSoZGGyulPUPfIm', 'uri': 'spotify:track:1FiWImcRSoZGGyulPUPfIm', 'track_href': 'https://api.spotify.com/v1/tracks/1FiWImcRSoZGGyulPUPfIm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1FiWImcRSoZGGyulPUPfIm', 'duration_ms': 134840, 'time_signature': 3}]"
54,0ZqhPLdc7yEv6iADB7no3F,"['Bobby Rydell', '1960', 'Little Bitty Girl', {'danceability': 0.61, 'energy': 0.623, 'key': 1, 'loudness': -6.212, 'mode': 1, 'speechiness': 0.039, 'acousticness': 0.559, 'instrumentalness': 0, 'liveness': 0.137, 'valence': 0.841, 'tempo': 121.207, 'type': 'audio_features', 'id': '0ZqhPLdc7yEv6iADB7no3F', 'uri': 'spotify:track:0ZqhPLdc7yEv6iADB7no3F', 'track_href': 'https://api.spotify.com/v1/tracks/0ZqhPLdc7yEv6iADB7no3F', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ZqhPLdc7yEv6iADB7no3F', 'duration_ms': 145360, 'time_signature': 4}]"
55,5Zt2tF219dfVI32VAORqXH,"['Bobby Rydell', '1961', 'Good Time Baby', {'danceability': 0.506, 'energy': 0.844, 'key': 5, 'loudness': -6.58, 'mode': 1, 'speechiness': 0.0725, 'acousticness': 0.617, 'instrumentalness': 0, 'liveness': 0.645, 'valence': 0.854, 'tempo': 168.78, 'type': 'audio_features', 'id': '5Zt2tF219dfVI32VAORqXH', 'uri': 'spotify:track:5Zt2tF219dfVI32VAORqXH', 'track_href': 'https://api.spotify.com/v1/tracks/5Zt2tF219dfVI32VAORqXH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Zt2tF219dfVI32VAORqXH', 'duration_ms': 129467, 'time_signature': 4}]"
56,5fxChRcnmyk2en0r5YMF6E,"['Bobby Rydell', '1962', ""I'll Never Dance Again"", {'danceability': 0.586, 'energy': 0.431, 'key': 0, 'loudness': -5.675, 'mode': 1, 'speechiness': 0.0271, 'acousticness': 0.729, 'instrumentalness': 0, 'liveness': 0.263, 'valence': 0.582, 'tempo': 104.757, 'type': 'audio_features', 'id': '5fxChRcnmyk2en0r5YMF6E', 'uri': 'spotify:track:5fxChRcnmyk2en0r5YMF6E', 'track_href': 'https://api.spotify.com/v1/tracks/5fxChRcnmyk2en0r5YMF6E', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5fxChRcnmyk2en0r5YMF6E', 'duration_ms': 149360, 'time_signature': 4}]"
57,7LAsDdinXejDwodvelVVTa,"['The Brothers Four', '1960', 'Greenfields', {'danceability': 0.466, 'energy': 0.125, 'key': 11, 'loudness': -20.428, 'mode': 0, 'speechiness': 0.0372, 'acousticness': 0.863, 'instrumentalness': 0, 'liveness': 0.121, 'valence': 0.338, 'tempo': 111.43, 'type': 'audio_features', 'id': '7LAsDdinXejDwodvelVVTa', 'uri': 'spotify:track:7LAsDdinXejDwodvelVVTa', 'track_href': 'https://api.spotify.com/v1/tracks/7LAsDdinXejDwodvelVVTa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7LAsDdinXejDwodvelVVTa', 'duration_ms': 182027, 'time_signature': 1}]"
58,3XToK0X499i9odkrDCG4FL,"['Jack Scott', '1960', ""What in the World's Come Over You"", {'danceability': 0.506, 'energy': 0.176, 'key': 4, 'loudness': -13.962, 'mode': 1, 'speechiness': 0.0303, 'acousticness': 0.802, 'instrumentalness': 3.93e-06, 'liveness': 0.0978, 'valence': 0.492, 'tempo': 76.273, 'type': 'audio_features', 'id': '3XToK0X499i9odkrDCG4FL', 'uri': 'spotify:track:3XToK0X499i9odkrDCG4FL', 'track_href': 'https://api.spotify.com/v1/tracks/3XToK0X499i9odkrDCG4FL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3XToK0X499i9odkrDCG4FL', 'duration_ms': 173267, 'time_signature': 4}]"
59,51jyAgrsTNvOyZPW949qZR,"['Jack Scott', '1960', 'Burning Bridges', {'danceability': 0.465, 'energy': 0.276, 'key': 2, 'loudness': -13.184, 'mode': 1, 'speechiness': 0.0242, 'acousticness': 0.809, 'instrumentalness': 0.000272, 'liveness': 0.214, 'valence': 0.233, 'tempo': 82.613, 'type': 'audio_features', 'id': '51jyAgrsTNvOyZPW949qZR', 'uri': 'spotify:track:51jyAgrsTNvOyZPW949qZR', 'track_href': 'https://api.spotify.com/v1/tracks/51jyAgrsTNvOyZPW949qZR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/51jyAgrsTNvOyZPW949qZR', 'duration_ms': 161733, 'time_signature': 4}]"
60,4f8hBeMXMvssn6HtFAtblo,"['Marty Robbins', '1960', 'El Paso', {'danceability': 0.654, 'energy': 0.452, 'key': 2, 'loudness': -9.709, 'mode': 1, 'speechiness': 0.03, 'acousticness': 0.835, 'instrumentalness': 2.89e-05, 'liveness': 0.16, 'valence': 0.691, 'tempo': 106.662, 'type': 'audio_features', 'id': '4f8hBeMXMvssn6HtFAtblo', 'uri': 'spotify:track:4f8hBeMXMvssn6HtFAtblo', 'track_href': 'https://api.spotify.com/v1/tracks/4f8hBeMXMvssn6HtFAtblo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4f8hBeMXMvssn6HtFAtblo', 'duration_ms': 259307, 'time_signature': 3}]"
61,0dPfKBYyPmoSfoLJqeKAs4,"['Marty Robbins', '1961', ""Don't Worry"", {'danceability': 0.648, 'energy': 0.165, 'key': 4, 'loudness': -16.446, 'mode': 1, 'speechiness': 0.0348, 'acousticness': 0.879, 'instrumentalness': 0.000216, 'liveness': 0.13, 'valence': 0.435, 'tempo': 99.585, 'type': 'audio_features', 'id': '0dPfKBYyPmoSfoLJqeKAs4', 'uri': 'spotify:track:0dPfKBYyPmoSfoLJqeKAs4', 'track_href': 'https://api.spotify.com/v1/tracks/0dPfKBYyPmoSfoLJqeKAs4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0dPfKBYyPmoSfoLJqeKAs4', 'duration_ms': 194160, 'time_signature': 4}]"
62,1SeVAAC53jKI1U2PR7v4rB,"['The Hollywood Argyles', '1960', 'Alley Oop', {'danceability': 0.648, 'energy': 0.368, 'key': 7, 'loudness': -10.282, 'mode': 1, 'speechiness': 0.0503, 'acousticness': 0.773, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.901, 'tempo': 129.544, 'type': 'audio_features', 'id': '1SeVAAC53jKI1U2PR7v4rB', 'uri': 'spotify:track:1SeVAAC53jKI1U2PR7v4rB', 'track_href': 'https://api.spotify.com/v1/tracks/1SeVAAC53jKI1U2PR7v4rB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1SeVAAC53jKI1U2PR7v4rB', 'duration_ms': 162026, 'time_signature': 4}]"
63,3B3jI9LaQyOwrtjdlnNOw0,"['Brian Hyland', '1960', 'Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini', {'danceability': 0.813, 'energy': 0.427, 'key': 2, 'loudness': -11.543, 'mode': 1, 'speechiness': 0.0921, 'acousticness': 0.554, 'instrumentalness': 0, 'liveness': 0.0248, 'valence': 0.964, 'tempo': 123.112, 'type': 'audio_features', 'id': '3B3jI9LaQyOwrtjdlnNOw0', 'uri': 'spotify:track:3B3jI9LaQyOwrtjdlnNOw0', 'track_href': 'https://api.spotify.com/v1/tracks/3B3jI9LaQyOwrtjdlnNOw0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3B3jI9LaQyOwrtjdlnNOw0', 'duration_ms': 143733, 'time_signature': 4}]"
64,6oM4ryXpuZmbFfBv2sEe7v,"['Brian Hyland', '1962', 'Sealed with a Kiss', {'danceability': 0.449, 'energy': 0.362, 'key': 5, 'loudness': -10.38, 'mode': 0, 'speechiness': 0.0279, 'acousticness': 0.743, 'instrumentalness': 0, 'liveness': 0.132, 'valence': 0.6, 'tempo': 90.822, 'type': 'audio_features', 'id': '6oM4ryXpuZmbFfBv2sEe7v', 'uri': 'spotify:track:6oM4ryXpuZmbFfBv2sEe7v', 'track_href': 'https://api.spotify.com/v1/tracks/6oM4ryXpuZmbFfBv2sEe7v', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6oM4ryXpuZmbFfBv2sEe7v', 'duration_ms': 162160, 'time_signature': 4}]"
65,0PkBTqRtN25z3oKasWoKlj,"['Roy Orbison', '1960', 'Only the Lonely', {'danceability': 0.57, 'energy': 0.529, 'key': 5, 'loudness': -10.769, 'mode': 1, 'speechiness': 0.028, 'acousticness': 0.377, 'instrumentalness': 0.00509, 'liveness': 0.203, 'valence': 0.934, 'tempo': 123.273, 'type': 'audio_features', 'id': '0PkBTqRtN25z3oKasWoKlj', 'uri': 'spotify:track:0PkBTqRtN25z3oKasWoKlj', 'track_href': 'https://api.spotify.com/v1/tracks/0PkBTqRtN25z3oKasWoKlj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0PkBTqRtN25z3oKasWoKlj', 'duration_ms': 145533, 'time_signature': 4}]"
66,56SVBTiWKPVwqNxiNkCpKS,"['Roy Orbison', '1961', 'Crying', {'danceability': 0.233, 'energy': 0.466, 'key': 2, 'loudness': -6.27, 'mode': 1, 'speechiness': 0.0288, 'acousticness': 0.572, 'instrumentalness': 0.000266, 'liveness': 0.315, 'valence': 0.212, 'tempo': 97.291, 'type': 'audio_features', 'id': '56SVBTiWKPVwqNxiNkCpKS', 'uri': 'spotify:track:56SVBTiWKPVwqNxiNkCpKS', 'track_href': 'https://api.spotify.com/v1/tracks/56SVBTiWKPVwqNxiNkCpKS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/56SVBTiWKPVwqNxiNkCpKS', 'duration_ms': 178760, 'time_signature': 4}]"
